"cancer" "mutation" "mu0" "mu1" "mu"
"RPC" "TTG_A" -18.3897007868935 0.964312243966383 -14.8575731298517
"RPC" "TTG_C" -18.7731996094828 1.16034490673476 -14.4979761084051
"RPC" "TTG_G" -18.3921273732884 0.960008801077902 -14.8762303407509
"RPC" "TTT_A" -19.5130969660969 1.32442582707238 -14.6105012958468
"RPC" "TTT_C" -18.1341969155773 0.912809598771322 -14.7960740662095
"RPC" "TTT_G" -17.9897310960132 0.92685756345922 -14.5987432176774
"S" "ACA_A" -16.2116173576441 0.457489411528522 -14.708766145497
"S" "ACA_G" -18.6551897467287 1.09844562221542 -14.95388860353
"S" "ACA_T" -16.6307935043015 0.731275937391352 -14.2013379654491
"S" "ACC_A" -19.4313037329523 1.46311241884477 -14.435975496522
"S" "ACC_G" -18.446167165543 0.977910070756869 -15.1659366502047
"S" "ACC_T" -17.4473708535042 0.943620128549969 -14.286302784636
"S" "ACG_A" -18.8158100421689 1.22283271234778 -14.6764690287426
"S" "ACG_G" -18.9425339197006 1.09310841794706 -15.2599489137464
"S" "ACG_T" -15.0305940779551 1.00022436152233 -11.6726688454055
"S" "ACT_A" -18.327264407542 1.10853269162418 -14.590572685962
"S" "ACT_G" -16.6563881998174 0.502332429363918 -15.0031049612933
"S" "ACT_T" -16.4813705179242 0.610366629434896 -14.463502728733
"S" "ATA_A" -19.0189270189461 1.08117971208858 -15.3781489751112
"S" "ATA_C" -15.8331071583711 0.568856517953568 -13.9556833836573
"S" "ATA_G" -21.7003519627664 1.55435167042796 -16.3766778052223
"S" "ATC_A" -18.6318205725613 1.06582142093063 -15.0448207620826
"S" "ATC_C" -17.0345631671937 0.627999867805149 -14.9569013716123
"S" "ATC_G" -20.4423772714836 1.22749934702581 -16.2865338943914
"S" "ATG_A" -19.0272093927905 1.11784603840909 -15.2578209001084
"S" "ATG_C" -16.1146233179509 0.38500122198817 -14.8538048111469
"S" "ATG_G" -19.7602373260201 1.16190518791921 -15.8358987508835
"S" "ATT_A" -17.8719366836639 0.815649842036439 -15.1530958174186
"S" "ATT_C" -15.6643081214468 0.471119953637306 -14.1157879354864
"S" "ATT_G" -20.3643165063668 1.11826479449642 -16.5934573998087
"S" "CCA_A" -18.8696458998233 1.25103079196184 -14.6305148747099
"S" "CCA_G" -18.4993322816381 0.904698359074923 -15.473183690699
"S" "CCA_T" -16.9025539064585 0.785612494119819 -14.286936520285
"S" "CCC_A" -18.0459277078072 1.05189701680714 -14.507637932985
"S" "CCC_G" -17.9426130731114 0.764154162884708 -15.400601268147
"S" "CCC_T" -17.8650597954985 1.03416953031743 -14.3887185773881
"S" "CCG_A" -16.4486749376114 0.559819229028325 -14.6017685013834
"S" "CCG_G" -15.7255790853292 0.122220756039532 -15.3299621781368
"S" "CCG_T" -15.7127875190988 0.965534138825043 -12.4755972839102
"S" "CCT_A" -20.0025884886313 1.47757265971902 -14.9553416510286
"S" "CCT_G" -18.2112690836795 0.961880763756848 -14.9867774059503
"S" "CCT_T" -16.7869839403702 0.819365961508782 -14.0553572321875
"S" "CTA_A" -20.9222270902101 1.74131011798381 -14.9201812807316
"S" "CTA_C" -15.4170441134088 -0.00190208756531403 -15.4231656821754
"S" "CTA_G" -17.0102007164465 0.210843007760816 -16.3249816413964
"S" "CTC_A" -19.0239832516309 1.06565352409345 -15.4375710424573
"S" "CTC_C" -16.6487039078341 0.540921583391004 -14.8655427588569
"S" "CTC_G" -18.089824432245 0.61379550869511 -16.0603356196504
"S" "CTG_A" -19.3086497713197 1.16309380607814 -15.3801248386928
"S" "CTG_C" -18.9662955927207 1.15876315930093 -15.0530218080509
"S" "CTG_G" -19.7715367701543 1.14409360166665 -15.9098926433396
"S" "CTT_A" -20.7250177206022 1.53899717373651 -15.456725900031
"S" "CTT_C" -18.108348959457 1.02021804037087 -14.6807094909388
"S" "CTT_G" -21.2452902020863 1.61664510937299 -15.6964112178511
"S" "GCA_A" -18.8803771436791 1.29636519374908 -14.4804386956135
"S" "GCA_G" -19.7493553869587 1.26693315613543 -15.4538688164429
"S" "GCA_T" -17.6047951305094 1.04590249791308 -14.0874613533648
"S" "GCC_A" -19.6775010437773 1.44009030409099 -14.7647385426533
"S" "GCC_G" -18.138264545837 0.81805086973418 -15.4111629857353
"S" "GCC_T" -16.1193270930898 0.639720506453477 -14.0018767811986
"S" "GCG_A" -18.9611696494242 1.31582197249975 -14.4920746822711
"S" "GCG_G" -19.7745039956145 1.32077134441378 -15.2878037243855
"S" "GCG_T" -15.0841060791389 0.910426715431763 -12.0381233024228
"S" "GCT_A" -19.2397672597705 1.38913299777546 -14.509345042817
"S" "GCT_G" -17.8664486510017 0.743865158488483 -15.3939265689873
"S" "GCT_T" -16.8602249435022 0.776124915976553 -14.2771655276837
"S" "GTA_A" -22.0216056476746 1.93595230451062 -15.3055122439749
"S" "GTA_C" -17.4882087547161 0.904157916880221 -14.4639310150782
"S" "GTA_G" -16.621907337587 -0.00347374789026299 -16.6330862212805
"S" "GTC_A" -19.1416918232458 1.09918347847865 -15.4378026996662
"S" "GTC_C" -17.8341726913249 0.927331577798782 -14.729611741585
"S" "GTC_G" -19.7588064399153 0.880818871778903 -16.8152545879374
"S" "GTG_A" -21.3293290773597 1.71055908181797 -15.4393704238887
"S" "GTG_C" -19.3969802071084 1.36506732942661 -14.7524741266278
"S" "GTG_G" -20.4059607226797 1.41825604031851 -15.5713971877884
"S" "GTT_A" -19.6760851487747 1.32703911742603 -15.1670821174962
"S" "GTT_C" -17.4806526914626 0.843707136514076 -14.6651933008286
"S" "GTT_G" -20.975615903529 1.41589883927692 -16.1494884090106
"S" "TCA_A" -18.9984296942492 1.25958114194549 -14.7290045826962
"S" "TCA_G" -17.6726534743379 0.932299844532849 -14.5508636618303
"S" "TCA_T" -16.9159374048228 0.953339160040709 -13.7211226457637
"S" "TCC_A" -18.3907666913563 1.11345499913579 -14.6367964975162
"S" "TCC_G" -18.6096428007002 1.09405683228501 -14.923732441712
"S" "TCC_T" -17.0742175322077 0.93227576134577 -13.9525112491365
"S" "TCG_A" -18.1641337076764 1.08872050615734 -14.4969309982898
"S" "TCG_G" -19.5899123481591 1.27960340030953 -15.2494838410526
"S" "TCG_T" -16.1645229876285 1.06464523886346 -12.581639413115
"S" "TCT_A" -17.9524009866892 0.969203796208874 -14.7024524158307
"S" "TCT_G" -17.821445954481 1.09462602956928 -14.1335397626206
"S" "TCT_T" -17.2146447476215 0.917966356777328 -14.1425443015931
"S" "TTA_A" -14.4100785765662 -0.319176167867504 -15.4215275399683
"S" "TTA_C" -18.6972409715546 1.17831097596051 -14.7150921667204
"S" "TTA_G" -16.2709985233928 0.22090082793013 -15.5527695954333
"S" "TTC_A" -21.9342935884135 1.85471511809375 -15.5171770794507
"S" "TTC_C" -20.3523908811658 1.58695956464398 -14.9109352470404
"S" "TTC_G" -20.33777122276 1.26552925094452 -16.0472621579951
"S" "TTG_A" -22.1853882841769 1.83254429726739 -15.8496294454572
"S" "TTG_C" -20.1102303589011 1.3682653836418 -15.4543143414085
"S" "TTG_G" -21.1665531840065 1.52547882596594 -15.9469789249321
"S" "TTT_A" -18.0828956716291 0.763507709256911 -15.5430995415472
"S" "TTT_C" -17.957914096837 0.850333447167422 -15.1196082485605
"S" "TTT_G" -22.1478528787821 1.82625380256699 -15.8351589237474
"ST" "ACA_A" -18.0909360690948 0.961621066272219 -13.9981128529638
"ST" "ACA_G" -19.5470832265707 1.10597516886315 -14.795329393418
"ST" "ACA_T" -17.6848276990103 0.946068326202331 -13.6624615114642
"ST" "ACC_A" -18.3401663105903 1.04661631379085 -13.8604359229628
"ST" "ACC_G" -19.4232726282502 1.09889270736166 -14.7040522329423
"ST" "ACC_T" -17.7753654223351 0.973042242927 -13.6307339900952
"ST" "ACG_A" -18.0832114990675 0.913893894962724 -14.2062592351831
"ST" "ACG_G" -18.2905107081461 0.944813506272105 -14.2738244269135
"ST" "ACG_T" -13.281518224688 0.643604686266005 -10.6066461669014
"ST" "ACT_A" -18.98977973907 1.08430823524046 -14.3374883713913
"ST" "ACT_G" -18.6810557454876 1.00261192310393 -14.4020268925288
"ST" "ACT_T" -17.495099835418 0.906241954486205 -13.6526621624338
"ST" "ATA_A" -18.106120748393 0.787984775113058 -14.7936231826637
"ST" "ATA_C" -16.5111309032275 0.727904583685349 -13.4652708827803
"ST" "ATA_G" -19.6529531569041 1.06973966263864 -15.0674299086219
"ST" "ATC_A" -18.5347013210147 0.924773587797392 -14.6086298153723
"ST" "ATC_C" -18.264248516436 0.956517969855949 -14.1945551552517
"ST" "ATC_G" -20.6107552786028 1.22597359987482 -15.3047138556055
"ST" "ATG_A" -18.8653105671221 0.954517815198326 -14.8046797940287
"ST" "ATG_C" -18.0878525175669 0.941960320958752 -14.0840784874887
"ST" "ATG_G" -20.0274862589628 1.08959672138616 -15.3509358547741
"ST" "ATT_A" -19.5519845360096 1.15692699635643 -14.5655804861228
"ST" "ATT_C" -16.7106908047272 0.727202687754274 -13.6679350490283
"ST" "ATT_G" -21.9540353289139 1.77565811577844 -14.0411169397447
"ST" "CCA_A" -18.6798609095551 1.03518754234498 -14.2523357687786
"ST" "CCA_G" -20.1927031647307 1.19799288258538 -15.0164192239403
"ST" "CCA_T" -17.5435856603864 0.918375695791492 -13.6464056031087
"ST" "CCC_A" -19.5435433721924 1.21514822700599 -14.2877397009375
"ST" "CCC_G" -19.7428148010876 1.10996835276128 -14.9727091242514
"ST" "CCC_T" -17.5440145867346 0.911295945139408 -13.6787835309639
"ST" "CCG_A" -17.9959599775489 0.889109456002165 -14.230702758139
"ST" "CCG_G" -17.3766612008238 0.637625321989558 -14.7279586118514
"ST" "CCG_T" -14.0204727580815 0.69036001475929 -11.1403029663437
"ST" "CCT_A" -19.2566102290427 1.17316705458516 -14.1951956555776
"ST" "CCT_G" -19.1080845625834 1.04341819096973 -14.6429683792653
"ST" "CCT_T" -17.3379022940565 0.885388739133411 -13.5893887952463
"ST" "CTA_A" -19.075607451144 0.977308954892543 -14.9116068667472
"ST" "CTA_C" -19.6028467867518 1.28326173611383 -14.0301926422362
"ST" "CTA_G" -19.6195314380845 1.06585215379933 -15.0518098012693
"ST" "CTC_A" -20.6149412257924 1.36252178559396 -14.6713712567807
"ST" "CTC_C" -20.5102320565686 1.50694563967507 -13.8848998832441
"ST" "CTC_G" -21.968545182207 1.67283187571301 -14.5511708059373
"ST" "CTG_A" -19.8106298575439 1.12745884051646 -14.9600648288188
"ST" "CTG_C" -19.6877582597433 1.27613391856798 -14.148344645114
"ST" "CTG_G" -21.0474563181241 1.40116420588278 -14.9222074851014
"ST" "CTT_A" -21.0047508569016 1.57536486313232 -14.0538762365959
"ST" "CTT_C" -19.864037923741 1.53286313100662 -13.1155790215932
"ST" "CTT_G" -20.9637140597264 1.92732145868248 -12.3137768197899
"ST" "GCA_A" -17.153762960619 0.838643616444038 -13.6150602533547
"ST" "GCA_G" -19.0270303766161 0.9494113751926 -14.9895285558758
"ST" "GCA_T" -17.7168704188056 0.977631927400664 -13.5514033449979
"ST" "GCC_A" -18.5420767553317 1.00316451122063 -14.260532719644
"ST" "GCC_G" -18.967205374265 0.961796892945916 -14.873585016416
"ST" "GCC_T" -17.2321808101351 0.914457325442607 -13.3526861049624
"ST" "GCG_A" -17.803366086662 0.891581684394705 -14.0269799893785
"ST" "GCG_G" -19.4964259120888 1.02579976881479 -15.1117415430425
"ST" "GCG_T" -13.9432406587881 0.736876464185038 -10.857678657251
"ST" "GCT_A" -18.4748754250297 1.03027968556943 -14.0697517903363
"ST" "GCT_G" -19.2342723018579 1.01916125727211 -14.8798598772125
"ST" "GCT_T" -17.4801484138467 0.915344671380367 -13.5966493295708
"ST" "GTA_A" -18.4889487154033 0.816625531227486 -15.0487145942794
"ST" "GTA_C" -17.2462996077057 0.814874063746986 -13.8138883686094
"ST" "GTA_G" -19.9668026833996 1.0923373058138 -15.2776762829168
"ST" "GTC_A" -19.0627952304884 1.0005304046743 -14.793239518962
"ST" "GTC_C" -18.7894660313672 1.14197273130423 -13.8720402314606
"ST" "GTC_G" -20.6979384912869 1.32887468225877 -14.9121144688724
"ST" "GTG_A" -20.5735955330208 1.23378437039534 -15.2312780523221
"ST" "GTG_C" -19.9871044188055 1.28890862634151 -14.3881023466462
"ST" "GTG_G" -19.8484427326408 1.11494606640635 -15.0554513849063
"ST" "GTT_A" -19.7199465539602 1.16030443306392 -14.7179512755925
"ST" "GTT_C" -17.7162348798872 0.908090966375254 -13.8654595523964
"ST" "GTT_G" -21.0976228650342 1.76199523034828 -13.2507457580427
"ST" "TCA_A" -17.9793164893328 0.961135010120922 -13.8886968248659
"ST" "TCA_G" -18.7582687092004 1.12020623412109 -13.9410820821413
"ST" "TCA_T" -17.3833032186878 1.01498958000526 -13.0479042092991
"ST" "TCC_A" -17.5977999024693 0.871217801698865 -13.9129989512729
"ST" "TCC_G" -19.2673188297938 1.14976247016217 -14.3139731832025
"ST" "TCC_T" -17.4362874401909 0.962392237558705 -13.3399678796671
"ST" "TCG_A" -16.6322705140593 0.724593221988636 -13.6010533893047
"ST" "TCG_G" -18.8772990881867 1.09084930717658 -14.1950012018909
"ST" "TCG_T" -13.9238659592073 0.66111362737198 -11.1722516149933
"ST" "TCT_A" -17.8622962915443 0.963630537868758 -13.7603619636904
"ST" "TCT_G" -18.2582188635969 1.07403381938142 -13.6530245636998
"ST" "TCT_T" -17.7326768642724 1.02405874669724 -13.3559334632329
"ST" "TTA_A" -18.7951520816212 0.957201732329211 -14.7223602252287
"ST" "TTA_C" -18.4152565096258 0.999705112515236 -14.1494562446058
"ST" "TTA_G" -19.3973147707356 1.0570945259884 -14.8696727507267
"ST" "TTC_A" -20.2947707184832 1.18896307607306 -15.1602959711983
"ST" "TTC_C" -19.7745699881976 1.18907519508501 -14.6395763122262
"ST" "TTC_G" -21.3852171525967 1.41767932377975 -15.1821562076767
"ST" "TTG_A" -21.0104932235002 1.35200559473614 -15.1162707659698
"ST" "TTG_C" -19.6087857122439 1.16155932046711 -14.6009963468422
"ST" "TTG_G" -19.2405088211644 0.993831036256003 -15.0014297061497
"ST" "TTT_A" -20.8514683795178 1.3785144380471 -14.8327745099375
"ST" "TTT_C" -18.6384189852897 0.937269863061438 -14.6558639947657
"ST" "TTT_G" -22.0698508228836 1.84134240258319 -13.8386135269121
"ST1" "ACA_A" -14.3146607885119 0.153958232465934 -13.3047103624464
"ST1" "ACA_G" -16.464347783563 0.408713725995986 -13.7690159705775
"ST1" "ACA_T" -16.301855697762 0.801899438075562 -10.9651235086003
"ST1" "ACC_A" -17.6077519864999 0.733878434075135 -12.7318788701047
"ST1" "ACC_G" -16.3533110755982 0.459153355937128 -13.3220143323286
"ST1" "ACC_T" -17.5293191151428 0.965330047291003 -11.0778580304441
"ST1" "ACG_A" -15.9471065893183 0.386483251058404 -13.3995974772894
"ST1" "ACG_G" -15.5133523579542 0.280341244055915 -13.6696111726857
"ST1" "ACG_T" -12.979116731691 0.760738145221172 -7.92147122542407
"ST1" "ACT_A" -20.9047490249943 1.22164677792432 -12.6816648196722
"ST1" "ACT_G" -15.7901893055753 0.40234112963661 -13.1372477885915
"ST1" "ACT_T" -17.5148631664202 0.907569812925852 -11.4586174077849
"ST1" "ATA_A" -23.8583402749738 1.58386636446875 -13.0757061397459
"ST1" "ATA_C" -18.0247620490719 1.04335557602783 -11.037158912284
"ST1" "ATA_G" -18.3092790782451 0.609705852301985 -14.2703330816536
"ST1" "ATC_A" -22.5852480234685 1.51440989054236 -12.2989368106014
"ST1" "ATC_C" -17.7116100185917 0.938884363563889 -11.4412727686991
"ST1" "ATC_G" -20.1912776964435 1.02818074904245 -13.3081550668758
"ST1" "ATG_A" -18.1338746601229 0.633436410836146 -13.935406081519
"ST1" "ATG_C" -15.232210951504 0.672827626727231 -10.7685100844447
"ST1" "ATG_G" -19.8709337481701 0.872295996378465 -14.055365396598
"ST1" "ATT_A" -18.8678701482238 0.984487025993621 -12.2850191217923
"ST1" "ATT_C" -18.1480048334863 0.91970766362964 -12.0088232490957
"ST1" "ATT_G" -23.1522643619669 1.52838820375915 -12.7662859433168
"ST1" "CCA_A" -16.86801460652 0.730270838550571 -12.0165353405483
"ST1" "CCA_G" -11.7215531665949 -0.438289339587014 -14.5653547319932
"ST1" "CCA_T" -17.292174065966 0.789150112021786 -12.041955539311
"ST1" "CCC_A" -15.7192630733961 0.699529239970371 -11.0754583146186
"ST1" "CCC_G" -13.76095746927 -0.102750337729393 -14.4316668027874
"ST1" "CCC_T" -19.5656399182444 1.19854531928555 -11.5034886386147
"ST1" "CCG_A" -16.0982151636424 0.746312110829848 -11.1382309591545
"ST1" "CCG_G" -15.6586748904485 0.266884001079969 -13.9039274883674
"ST1" "CCG_T" -13.9026822120717 0.821068689207882 -8.43575412838904
"ST1" "CCT_A" -16.8088981225008 0.963368547121422 -10.3708813228727
"ST1" "CCT_G" -12.6382446440151 -0.275515312941225 -14.4310300947928
"ST1" "CCT_T" -18.783655487603 1.04429363626786 -11.7895903352981
"ST1" "CTA_A" -19.8711440504033 0.87147924872834 -14.0611424861953
"ST1" "CTA_C" -17.7174343876062 0.989248640909723 -11.1019009253588
"ST1" "CTA_G" -21.2128365567724 1.15274589329495 -13.4689775270044
"ST1" "CTC_A" -18.2716274080198 0.8066913581751 -12.9023622759686
"ST1" "CTC_C" -16.3092615237244 0.688561429990391 -11.7394663391135
"ST1" "CTC_G" -16.5655365687314 0.628783431489779 -12.398361840364
"ST1" "CTG_A" -18.2461718722075 0.671154547679342 -13.7937474988482
"ST1" "CTG_C" -15.021243590739 0.60377508967604 -11.0221352698326
"ST1" "CTG_G" -16.7418178506865 0.64652033184456 -12.4553121566242
"ST1" "CTT_A" -14.1057227713026 0.146892658465756 -13.1422574328904
"ST1" "CTT_C" -16.6935136250199 0.75099921454359 -11.7018072402237
"ST1" "CTT_G" -16.051642160351 0.694466321014772 -11.4420068283272
"ST1" "GCA_A" -16.674383849367 0.594783781942056 -12.7356482967677
"ST1" "GCA_G" -17.7906076442051 0.555628503749756 -14.1144636056253
"ST1" "GCA_T" -16.9992394853789 0.990687564613126 -10.3738277153238
"ST1" "GCC_A" -18.2301984662989 0.880838850917751 -12.3563876107506
"ST1" "GCC_G" -19.4090183596642 0.962827636371233 -12.9747087193333
"ST1" "GCC_T" -17.2659432351009 1.09312725876303 -9.93493119316463
"ST1" "GCG_A" -17.2976403502648 0.748530085303133 -12.3226459832759
"ST1" "GCG_G" -10.9055954103692 -0.501656666258903 -14.1569983127033
"ST1" "GCG_T" -14.1888746026542 0.949367781412643 -7.84677280417888
"ST1" "GCT_A" -19.8297447599874 1.22031657189644 -11.6159343231218
"ST1" "GCT_G" -17.2972651902272 0.556470269570841 -13.6154813340657
"ST1" "GCT_T" -18.1925384647317 1.15093818584724 -10.4612219167486
"ST1" "GTA_A" -21.1343970297316 1.11845999186631 -13.6281631259246
"ST1" "GTA_C" -19.2431990213857 1.35537853263326 -10.0832436343931
"ST1" "GTA_G" -21.0855580214618 1.06300910876014 -13.9624853302199
"ST1" "GTC_A" -21.5423479159639 1.34489988027713 -12.4561328034557
"ST1" "GTC_C" -20.1353614700901 1.38353064531912 -10.7770084242576
"ST1" "GTC_G" -20.1244286979766 1.06351896672295 -12.9978393063908
"ST1" "GTG_A" -21.5959923701957 1.13898475716828 -13.9475738832138
"ST1" "GTG_C" -17.7267694331447 1.04172208380065 -10.7504179984961
"ST1" "GTG_G" -18.2516184058392 0.712869000799972 -13.5177395459214
"ST1" "GTT_A" -19.5801427482397 1.00143409660387 -12.8809269673197
"ST1" "GTT_C" -20.6144602077402 1.43621183657422 -10.8837100285081
"ST1" "GTT_G" -17.3379096314357 0.785350131562451 -12.1134647313152
"ST1" "TCA_A" -24.4867100850183 1.71622691837993 -12.750550371862
"ST1" "TCA_G" -10.2731885311242 -0.627869561374012 -14.3339168770536
"ST1" "TCA_T" -19.2119269714644 1.07666632259507 -11.9946142917553
"ST1" "TCC_A" -20.8080138549487 1.23788099783539 -12.4716796757168
"ST1" "TCC_G" -12.8789422316123 -0.152192020026814 -13.8714770409766
"ST1" "TCC_T" -21.4424093343736 1.44850076924118 -11.6245745649451
"ST1" "TCG_A" -16.4440145483431 0.5612846736376 -12.7299697215498
"ST1" "TCG_G" -14.5709647873333 0.0263086982072601 -14.3988132961868
"ST1" "TCG_T" -16.6523729935994 1.19831741163346 -8.5918081037639
"ST1" "TCT_A" -27.1623110939919 2.26512988371741 -11.3591828755537
"ST1" "TCT_G" -12.28530065037 -0.187968332640557 -13.5103511706675
"ST1" "TCT_T" -23.6582839724789 1.7052224909902 -12.0017922383285
"ST1" "TTA_A" -21.4658307137033 1.2078755203696 -13.3387133138098
"ST1" "TTA_C" -19.4833113159027 1.22393834926388 -11.2442489736298
"ST1" "TTA_G" -27.4552015353574 1.96470468997439 -13.9007382853673
"ST1" "TTC_A" -21.125651373679 1.09269485751589 -13.79762760691
"ST1" "TTC_C" -19.8199413455955 1.18989110307849 -11.8180115337901
"ST1" "TTC_G" -25.9723620746278 1.8154588479842 -13.5145310611576
"ST1" "TTG_A" -19.5962868675147 0.77718961696594 -14.4271725770357
"ST1" "TTG_C" -17.1447092929244 0.866902129081378 -11.3658994873701
"ST1" "TTG_G" -20.5991449702739 0.998319698286207 -13.9213231126135
"ST1" "TTT_A" -19.7022837191149 0.843788037429316 -14.0808618031138
"ST1" "TTT_C" -21.9748927343319 1.40883373525453 -12.4378611311257
"ST1" "TTT_G" -28.1431249956987 2.28799315575671 -12.1666430650536
"THCA1" "ACA_A" -17.1484779880482 0.728157842854728 -15.6891721948508
"THCA1" "ACA_G" -18.2169234417778 0.609881583030082 -17.0135911522526
"THCA1" "ACA_T" -16.5581878063773 0.539059444336708 -15.5047256146079
"THCA1" "ACC_A" -17.506757304492 0.770206384698377 -15.9547556893187
"THCA1" "ACC_G" -19.1225738272978 1.14309787126572 -16.71042322686
"THCA1" "ACC_T" -16.7854249819782 0.638368126571296 -15.5210888751675
"THCA1" "ACG_A" -16.8689043389512 0.807614741455859 -15.2336954620559
"THCA1" "ACG_G" -17.4467223011673 0.463870010081033 -16.5495432407729
"THCA1" "ACG_T" -14.9186905732142 0.818287165174835 -13.2596156499155
"THCA1" "ACT_A" -17.7345662609086 0.84490914374097 -16.0157125049848
"THCA1" "ACT_G" -18.765592682476 1.10098858820495 -16.4539674359159
"THCA1" "ACT_T" -17.2462803823769 0.781282178352297 -15.6697154468205
"THCA1" "ATA_A" -18.7402522459558 1.08072832692385 -16.476688065375
"THCA1" "ATA_C" -16.8244110066543 0.98405000690831 -14.7874446170583
"THCA1" "ATA_G" -19.7178589358202 0.92353057574026 -17.8204228120761
"THCA1" "ATC_A" -17.6011870814521 0.697342277588963 -16.2092519461551
"THCA1" "ATC_C" -18.1010967461338 1.05145305934559 -15.9066278730165
"THCA1" "ATC_G" -20.3575472646678 1.29481877854138 -17.5761282214179
"THCA1" "ATG_A" -17.6877829239021 0.644231314899751 -16.4108396921291
"THCA1" "ATG_C" -16.9330782091478 0.758592845783471 -15.4067668456737
"THCA1" "ATG_G" -19.2708083936881 1.03051901720835 -17.12549307791
"THCA1" "ATT_A" -19.4478117405615 1.19844978662187 -16.9022224738235
"THCA1" "ATT_C" -16.6007164103011 0.85667288589372 -14.8553359255936
"THCA1" "ATT_G" -18.7151657765688 0.805560568386011 -17.0845440306175
"THCA1" "CCA_A" -17.3933767808669 0.64432866386744 -16.1162240806627
"THCA1" "CCA_G" -20.081363994856 1.37071669016373 -17.1110847119937
"THCA1" "CCA_T" -17.7805515526386 1.06144577937883 -15.5625446053368
"THCA1" "CCC_A" -18.1034010589337 0.886308920314952 -16.2908900801551
"THCA1" "CCC_G" -17.3068636800528 0.48886288978869 -16.3580617601509
"THCA1" "CCC_T" -16.9936971886283 0.844008314428035 -15.2768719466062
"THCA1" "CCG_A" -17.6056819561383 1.29385149773006 -14.8266520914175
"THCA1" "CCG_G" -18.8366956612061 1.0610777367253 -16.6195565051633
"THCA1" "CCG_T" -15.8003573739929 0.89745376626045 -13.9624896219203
"THCA1" "CCT_A" -17.7332637737046 0.75511591339 -16.2146306285598
"THCA1" "CCT_G" -18.3388770939589 0.865208605644794 -16.5742061768926
"THCA1" "CCT_T" -18.1785108001762 1.17934127782813 -15.6791536473007
"THCA1" "CTA_A" -19.7488820588059 1.24207816590881 -17.0970788027591
"THCA1" "CTA_C" -19.1069439860416 1.35891319910444 -16.1662163028339
"THCA1" "CTA_G" -18.6212099905154 0.51667721711681 -17.6145759684229
"THCA1" "CTC_A" -18.5607327245627 0.755049394594811 -17.0422464161237
"THCA1" "CTC_C" -17.8469244382015 0.741077006867497 -16.3592324422269
"THCA1" "CTC_G" -19.5900720151931 1.15103624773218 -17.1588747099142
"THCA1" "CTG_A" -19.2530691433672 1.04899904164629 -17.0643733577232
"THCA1" "CTG_C" -18.0981002695351 0.887106953235143 -16.2837756350545
"THCA1" "CTG_G" -19.7910365765193 1.16673262304343 -17.3220892924585
"THCA1" "CTT_A" -18.7064005507328 0.877726657234926 -16.9133743117207
"THCA1" "CTT_C" -17.7796085999961 0.776119503012618 -16.2145007784773
"THCA1" "CTT_G" -18.7756453378102 0.967815055564008 -16.7762850138956
"THCA1" "GCA_A" -16.9063232399573 0.615130781476296 -15.6917808257403
"THCA1" "GCA_G" -19.4108695897223 1.02687387330478 -17.2740913945316
"THCA1" "GCA_T" -17.6023532235858 1.00962356976711 -15.5058885522343
"THCA1" "GCC_A" -17.4930621382286 0.713091207391397 -16.0667553896784
"THCA1" "GCC_G" -18.3230096208623 0.900757375002297 -16.4776137614476
"THCA1" "GCC_T" -16.1284281624945 0.596718378165467 -14.9531453029546
"THCA1" "GCG_A" -17.2662954897322 0.963644874195666 -15.2765740602406
"THCA1" "GCG_G" -17.7264765283333 0.673498257491513 -16.3863428146493
"THCA1" "GCG_T" -15.3606243544318 0.84018185940208 -13.6524111668779
"THCA1" "GCT_A" -17.0365758523926 0.464052169603151 -16.1390217186889
"THCA1" "GCT_G" -18.3942386155302 0.801594099890623 -16.7724683820304
"THCA1" "GCT_T" -17.5560185243551 0.974120726723207 -15.5420672421199
"THCA1" "GTA_A" -20.7859369581747 1.47974087148851 -17.5395681798422
"THCA1" "GTA_C" -17.9939539281452 1.0486117097448 -15.8061690755901
"THCA1" "GTA_G" -18.9410701333448 0.794597717069303 -17.3348938834048
"THCA1" "GTC_A" -19.6095413811463 1.21346451289488 -17.0275016191431
"THCA1" "GTC_C" -18.5109278580993 1.02970790742814 -16.3675127628797
"THCA1" "GTC_G" -19.5564534339429 1.20035844270295 -17.0062366262958
"THCA1" "GTG_A" -17.8229136332609 0.392223014464379 -17.071909502042
"THCA1" "GTG_C" -18.242476886637 0.962033224305482 -16.2564783249997
"THCA1" "GTG_G" -18.553029687797 0.915952323844327 -16.672939283312
"THCA1" "GTT_A" -18.388294781737 0.677910053964848 -17.0385979899724
"THCA1" "GTT_C" -17.3449698320845 0.933723300956215 -15.424159376793
"THCA1" "GTT_G" -20.5239707025386 1.66892698392125 -16.7851562686305
"THCA1" "TCA_A" -18.2034295658363 0.998446017748308 -16.1330092609005
"THCA1" "TCA_G" -19.6451187468404 1.81512051929597 -15.5142422524027
"THCA1" "TCA_T" -18.930878689095 1.8816596650538 -14.6182559491052
"THCA1" "TCC_A" -18.3324322741388 0.974649252134538 -16.3172571332298
"THCA1" "TCC_G" -19.6991396339061 1.64127506793402 -16.0333553892895
"THCA1" "TCC_T" -17.878450873593 1.32580073728955 -15.0202700695088
"THCA1" "TCG_A" -16.8510994913451 0.92591663362539 -14.9481961349118
"THCA1" "TCG_G" -20.0121309789022 1.7055003263396 -16.1761726743898
