"cancer" "samples" "ntotal"
"HC" 1546 19
"HC" 1546 57
"HC" 1546 99
"HC" 1546 54
"HC" 1546 279
"HC" 1546 37
"HC" 1546 64
"HC" 1546 96
"HC" 1546 25
"HC" 1546 83
"HC" 1546 160
"HC" 1546 93
"HC" 1546 85
"HC" 1546 43
"HC" 1546 48
"HC" 1546 57
"HC" 1546 44
"HC" 1546 57
"HC" 1546 57
"HC" 1546 60
"HC" 1546 212
"HC" 1546 44
"HC" 1546 43
"HC" 1546 26
"HC" 1546 128
"HC" 1546 19
"HC" 1546 27
"HC" 1546 85
"HC" 1546 19
"HC" 1546 26
"HC" 1546 75
"HC" 1546 29
"HC" 1546 50
"HC" 1546 72
"HC" 1546 63
"HC" 1546 66
"HC" 1546 72
"HC" 1546 76
"HC" 1546 44
"HC" 1546 80
"HC" 1546 97
"HC" 1546 58
"HC" 1546 67
"HC" 1546 45
"HC" 1546 97
"HC" 1546 64
"HC" 1546 43
"HC" 1546 76
"HC" 1546 29
"HC" 1546 164
"HC" 1546 47
"HC" 1546 36
"HC" 1546 35
"HC" 1546 22
"HC" 1546 61
"HC" 1546 45
"HC" 1546 25
"HC" 1546 65
"HC" 1546 27
"HC" 1546 82
"HC" 1546 77
"HC" 1546 93
"HC" 1546 22
"HC" 1546 53
"HC" 1546 23
"HC" 1546 128
"HC" 1546 57
"HC" 1546 37
"HC" 1546 55
"HC" 1546 28
"HC" 1546 29
"HC" 1546 122
"HC" 1546 98
"HC" 1546 36
"HC" 1546 94
"HC" 1546 40
"HC" 1546 42
"HC" 1546 85
"HC" 1546 72
"HC" 1546 61
"HC" 1546 8
"HC" 1546 46
"HC" 1546 51
"HC" 1546 86
"HC" 1546 43
"HC" 1546 18
"HC" 1546 107
"HC" 1546 29
"HC" 1546 58
"HC" 1546 51
"HC" 1546 29
"HC" 1546 43
"HC" 1546 62
"HC" 1546 42
"HC" 1546 53
"HC" 1546 13
"HC" 1546 39
"HC" 1546 32
"HC" 1546 70
"HC" 1546 49
"HC" 1546 76
"HC" 1546 55
"HC" 1546 82
"HC" 1546 54
"HC" 1546 83
"HC" 1546 49
"HC" 1546 31
"HC" 1546 41
"HC" 1546 29
"HC" 1546 35
"HC" 1546 42
"HC" 1546 39
"HC" 1546 15
"HC" 1546 79
"HC" 1546 65
"HC" 1546 52
"HC" 1546 34
"HC" 1546 24
"HC" 1546 163
"HC" 1546 23
"HC" 1546 40
"HC" 1546 17
"HC" 1546 34
"HC" 1546 43
"HC" 1546 30
"HC" 1546 23
"HC" 1546 63
"HC" 1546 89
"HC" 1546 64
"HC" 1546 82
"HC" 1546 58
"HC" 1546 88
"HC" 1546 103
"HC" 1546 41
"HC" 1546 21
"HC" 1546 70
"HC" 1546 50
"HC" 1546 76
"HC" 1546 44
"HC" 1546 57
"HC" 1546 313
"HC" 1546 37
"HC" 1546 42
"HC" 1546 26
"HC" 1546 53
"HC" 1546 33
"HC" 1546 44
"HC" 1546 17
"HC" 1546 22
"HC" 1546 58
"HC" 1546 25
"HC" 1546 33
"HC" 1546 78
"HC" 1546 33
"HC" 1546 46
"HC" 1546 76
"HC" 1546 54
"HC" 1546 26
"HC" 1546 30
"HC" 1546 77
"HC" 1546 10
"HC" 1546 179
"HC" 1546 28
"HC" 1546 78
"HC" 1546 47
"HC" 1546 23
"HC" 1546 57
"HC" 1546 23
"HC" 1546 37
"HC" 1546 80
"HC" 1546 55
"HC" 1546 22
"HC" 1546 58
"HC" 1546 1
"HC" 1546 60
"HC" 1546 107
"HC" 1546 49
"HC" 1546 18
"HC" 1546 75
"HC" 1546 23
"HC" 1546 46
"HC" 1546 37
"HC" 1546 56
"HC" 1546 48
"HC" 1546 61
"HC" 1546 36
"HC" 1546 51
"HC" 1546 42
"HC" 1546 103
"HC" 1546 22
"HC" 1546 97
"HC" 1546 39
"HC" 1546 35
"HC" 1546 33
"HC" 1546 54
"HC" 1546 41
"HC" 1546 165
"HC" 1546 37
"HC" 1546 101
"HC" 1546 52
"HC" 1546 53
"HC" 1546 41
"HC" 1546 67
"HC" 1546 125
"HC" 1546 78
"HC" 1546 56
"HC" 1546 61
"HC" 1546 52
"HC" 1546 29
"HC" 1546 47
"HC" 1546 71
"HC" 1546 164
"HC" 1546 66
"HC" 1546 63
"HC" 1546 90
"HC" 1546 78
"HC" 1546 23
"HC" 1546 38
"HC" 1546 48
"HC" 1546 86
"HC" 1546 41
"HC" 1546 48
"HC" 1546 26
"HC" 1546 60
"HC" 1546 84
"HC" 1546 14
"HC" 1546 26
"HC" 1546 52
"HC" 1546 174
"HC" 1546 128
"HC" 1546 18
"HC" 1546 50
"HC" 1546 59
"HC" 1546 86
"HC" 1546 29
"HC" 1546 53
"HC" 1546 80
"HC" 1546 91
"HC" 1546 64
"HC" 1546 33
"HC" 1546 2
"HC" 1546 5
"HC" 1546 3
"HC" 1546 6
"HC" 1546 8
"HC" 1546 2
"HC" 1546 5
"HC" 1546 4
"HC" 1546 5
"HC" 1546 2
"HC" 1546 4
"HC" 1546 5
"HC" 1546 3
"HC" 1546 3
"HC" 1546 7
"HC" 1546 2
"HC" 1546 1
"HC" 1546 8
"HC" 1546 3
"HC" 1546 4
"HC" 1546 1
"HC" 1546 3
"HC" 1546 2
"HC" 1546 5
"HC" 1546 2
"HC" 1546 2
"HC" 1546 4
"HC" 1546 3
"HC" 1546 1
"HC" 1546 4
"HC" 1546 6
"HC" 1546 3
"HC" 1546 6
"HC" 1546 1
"HC" 1546 6
"HC" 1546 10
"HC" 1546 3
"HC" 1546 8
"HC" 1546 61
"HC" 1546 3
"HC" 1546 1
"HC" 1546 3
"HC" 1546 3
"HC" 1546 7
"HC" 1546 5
"HC" 1546 1
"HC" 1546 4
"HC" 1546 6
"HC" 1546 2
"HC" 1546 2
"HC" 1546 2
"HC" 1546 13
"HC" 1546 4
"HC" 1546 3
"HC" 1546 4
"HC" 1546 4
"HC" 1546 1
"HC" 1546 7
"HC" 1546 10
"HC" 1546 6
"HC" 1546 7
"HC" 1546 1
"HC" 1546 6
"HC" 1546 4
"HC" 1546 10
"HC" 1546 2
"HC" 1546 3
"HC" 1546 4
"HC" 1546 2
"HC" 1546 6
"HC" 1546 6
"HC" 1546 14
"HC" 1546 2
"HC" 1546 1
"HC" 1546 4
"HC" 1546 3
"HC" 1546 4
"HC" 1546 3
"HC" 1546 9
"HC" 1546 4
"HC" 1546 4
"HC" 1546 7
"HC" 1546 3
"HC" 1546 3
"HC" 1546 6
"HC" 1546 5
"HC" 1546 3
"HC" 1546 20
"HC" 1546 4
"HC" 1546 3
"HC" 1546 1
"HC" 1546 14
"HC" 1546 10
"HC" 1546 5
"HC" 1546 10
"HC" 1546 5
"HC" 1546 1
"HC" 1546 6
"HC" 1546 4
"HC" 1546 3
"HC" 1546 2
"HC" 1546 3
"HC" 1546 7
"HC" 1546 10
"HC" 1546 2
"HC" 1546 3
"HC" 1546 6
"HC" 1546 5
"HC" 1546 2
"HC" 1546 4
"HC" 1546 9
"HC" 1546 6
"HC" 1546 1
"HC" 1546 3
"HC" 1546 3
"HC" 1546 5
"HC" 1546 2
"HC" 1546 1
"HC" 1546 8
"HC" 1546 6
"HC" 1546 5
"HC" 1546 5
"HC" 1546 3
"HC" 1546 5
"HC" 1546 4
"HC" 1546 3
"HC" 1546 4
"HC" 1546 11
"HC" 1546 5
"HC" 1546 3
"HC" 1546 10
"HC" 1546 5
"HC" 1546 5
"HC" 1546 8
"HC" 1546 1
"HC" 1546 1
"HC" 1546 5
"HC" 1546 10
"HC" 1546 2
"HC" 1546 1
"HC" 1546 5
"HC" 1546 4
"HC" 1546 12
"HC" 1546 5
"HC" 1546 4
"HC" 1546 3
"HC" 1546 4
"HC" 1546 4
"HC" 1546 8
"HC" 1546 6
"HC" 1546 9
"HC" 1546 7
"HC" 1546 6
"HC" 1546 4
"HC" 1546 6
"HC" 1546 7
"HC" 1546 4
"HC" 1546 6
"HC" 1546 1
"HC" 1546 5
"HC" 1546 6
"HC" 1546 37
"HC" 1546 79
"HC" 1546 91
"HC" 1546 37
"HC" 1546 30
"HC" 1546 50
"HC" 1546 29
"HC" 1546 39
"HC" 1546 126
"HC" 1546 1
"HC" 1546 41
"HC" 1546 42
"HC" 1546 62
"HC" 1546 108
"HC" 1546 8
"HC" 1546 10
"HC" 1546 295
"HC" 1546 66
"HC" 1546 70
"HC" 1546 77
"HC" 1546 184
"HC" 1546 118
"HC" 1546 35
"HC" 1546 15
"HC" 1546 111
"HC" 1546 14
"HC" 1546 44
"HC" 1546 77
"HC" 1546 70
"HC" 1546 18
"HC" 1546 37
"HC" 1546 8
"HC" 1546 5
"HC" 1546 35
"HC" 1546 22
"HC" 1546 64
"HC" 1546 28
"HC" 1546 60
"HC" 1546 58
"HC" 1546 68
"HC" 1546 30
"HC" 1546 2
"HC" 1546 27
"HC" 1546 1
"HC" 1546 14
"HC" 1546 65
"HC" 1546 33
"HC" 1546 4
"HC" 1546 50
"HC" 1546 173
"HC" 1546 70
"HC" 1546 63
"HC" 1546 91
"HC" 1546 47
"HC" 1546 29
"HC" 1546 614
"HC" 1546 56
"HC" 1546 59
"HC" 1546 154
"HC" 1546 55
"HC" 1546 347
"HC" 1546 61
"HC" 1546 18
"HC" 1546 291
"HC" 1546 32
"HC" 1546 142
"HC" 1546 14
"HC" 1546 17
"HC" 1546 30
"HC" 1546 21
"HC" 1546 82
"HC" 1546 137
"HC" 1546 51
"HC" 1546 40
"HC" 1546 44
"HC" 1546 231
"HC" 1546 125
"HC" 1546 79
"HC" 1546 194
"HC" 1546 63
"HC" 1546 17
"HC" 1546 94
"HC" 1546 33
"HC" 1546 84
"HC" 1546 28
"HC" 1546 24
"HC" 1546 51
"HC" 1546 73
"HC" 1546 2
"HC" 1546 24
"HC" 1546 89
"HC" 1546 34
"HC" 1546 46
"HC" 1546 141
"HC" 1546 66
"HC" 1546 138
"HC" 1546 59
"HC" 1546 36
"HC" 1546 72
"HC" 1546 42
"HC" 1546 21
"HC" 1546 53
"HC" 1546 27
"HC" 1546 178
"HC" 1546 47
"HC" 1546 173
"HC" 1546 38
"HC" 1546 16
"HC" 1546 39
"HC" 1546 42
"HC" 1546 50
"HC" 1546 24
"HC" 1546 51
"HC" 1546 18
"HC" 1546 2
"HC" 1546 145
"HC" 1546 29
"HC" 1546 223
"HC" 1546 190
"HC" 1546 42
"HC" 1546 48
"HC" 1546 1
"HC" 1546 48
"HC" 1546 60
"HC" 1546 136
"HC" 1546 29
"HC" 1546 76
"HC" 1546 4
"HC" 1546 45
"HC" 1546 186
"HC" 1546 69
"HC" 1546 57
"HC" 1546 34
"HC" 1546 34
"HC" 1546 69
"HC" 1546 25
"HC" 1546 26
"HC" 1546 15
"HC" 1546 27
"HC" 1546 15
"HC" 1546 1
"HC" 1546 31
"HC" 1546 4
"HC" 1546 64
"HC" 1546 57
"HC" 1546 16
"HC" 1546 42
"HC" 1546 31
"HC" 1546 36
"HC" 1546 10
"HC" 1546 2
"HC" 1546 7
"HC" 1546 4
"HC" 1546 4
"HC" 1546 3
"HC" 1546 14
"HC" 1546 10
"HC" 1546 11
"HC" 1546 67
"HC" 1546 5
"HC" 1546 1
"HC" 1546 1
"HC" 1546 140
"HC" 1546 59
"HC" 1546 54
"HC" 1546 182
"HC" 1546 139
"HC" 1546 35
"HC" 1546 27
"HC" 1546 39
"HC" 1546 110
"HC" 1546 67
"HC" 1546 167
"HC" 1546 294
"HC" 1546 32
"HC" 1546 44
"HC" 1546 285
"HC" 1546 1
"HC" 1546 50
"HC" 1546 88
"HC" 1546 29
"HC" 1546 83
"HC" 1546 141
"HC" 1546 36
"HC" 1546 53
"HC" 1546 52
"HC" 1546 31
"HC" 1546 53
"HC" 1546 26
"HC" 1546 17
"HC" 1546 15
"HC" 1546 41
"HC" 1546 13
"HC" 1546 25
"HC" 1546 18
"HC" 1546 9
"HC" 1546 78
"HC" 1546 17
"HC" 1546 23
"HC" 1546 13
"HC" 1546 67
"HC" 1546 13
"HC" 1546 4
"HC" 1546 133
"HC" 1546 107
"HC" 1546 130
"HC" 1546 150
"HC" 1546 163
"HC" 1546 116
"HC" 1546 123
"HC" 1546 83
"HC" 1546 116
"HC" 1546 60
"HC" 1546 62
"HC" 1546 87
"HC" 1546 264
"HC" 1546 96
"HC" 1546 111
"HC" 1546 103
"HC" 1546 89
"HC" 1546 133
"HC" 1546 62
"HC" 1546 69
"HC" 1546 425
"HC" 1546 287
"HC" 1546 350
"HC" 1546 324
"HC" 1546 250
"HC" 1546 197
"HC" 1546 211
"HC" 1546 312
"HC" 1546 295
"HC" 1546 420
"HC" 1546 249
"HC" 1546 227
"HC" 1546 197
"HC" 1546 76
"HC" 1546 272
"HC" 1546 547
"HC" 1546 378
"HC" 1546 95
"HC" 1546 217
"HC" 1546 317
"HC" 1546 95
"HC" 1546 210
"HC" 1546 73
"HC" 1546 324
"HC" 1546 172
"HC" 1546 204
"HC" 1546 155
"HC" 1546 121
"HC" 1546 90
"HC" 1546 73
"HC" 1546 79
"HC" 1546 166
"HC" 1546 112
"HC" 1546 49
"HC" 1546 102
"HC" 1546 130
"HC" 1546 111
"HC" 1546 173
"HC" 1546 133
"HC" 1546 158
"HC" 1546 191
"HC" 1546 237
"HC" 1546 117
"HC" 1546 384
"HC" 1546 459
"HC" 1546 249
"HC" 1546 320
"HC" 1546 206
"HC" 1546 300
"HC" 1546 6
"HC" 1546 9
"HC" 1546 20
"HC" 1546 49
"HC" 1546 25
"HC" 1546 19
"HC" 1546 31
"HC" 1546 6
"HC" 1546 49
"HC" 1546 37
"HC" 1546 27
"HC" 1546 64
"HC" 1546 21
"HC" 1546 30
"HC" 1546 17
"HC" 1546 36
"HC" 1546 45
"HC" 1546 25
"HC" 1546 15
"HC" 1546 15
"HC" 1546 66
"HC" 1546 29
"HC" 1546 7
"HC" 1546 68
"HC" 1546 4
"HC" 1546 92
"HC" 1546 4
"HC" 1546 3
"HC" 1546 15
"HC" 1546 8
"HC" 1546 27
"HC" 1546 6
"HC" 1546 30
"HC" 1546 37
"HC" 1546 11
"HC" 1546 58
"HC" 1546 2
"HC" 1546 37
"HC" 1546 2
"HC" 1546 3
"HC" 1546 22
"HC" 1546 7
"HC" 1546 31
"HC" 1546 6
"HC" 1546 51
"HC" 1546 3
"HC" 1546 31
"HC" 1546 63
"HC" 1546 3
"HC" 1546 3
"HC" 1546 21
"HC" 1546 3
"HC" 1546 70
"HC" 1546 24
"HC" 1546 10
"HC" 1546 22
"HC" 1546 15
"HC" 1546 5
"HC" 1546 29
"HC" 1546 13
"HC" 1546 8
"HC" 1546 17
"HC" 1546 33
"HC" 1546 6
"HC" 1546 47
"HC" 1546 2
"HC" 1546 8
"HC" 1546 9
"HC" 1546 3
"HC" 1546 4
"HC" 1546 6
"HC" 1546 11
"HC" 1546 3
"HC" 1546 8
"HC" 1546 4
"HC" 1546 5
"HC" 1546 1
"HC" 1546 55
"HC" 1546 8
"HC" 1546 37
"HC" 1546 20
"HC" 1546 7
"HC" 1546 71
"HC" 1546 6
"HC" 1546 1
"HC" 1546 7
"HC" 1546 57
"HC" 1546 4
"HC" 1546 8
"HC" 1546 32
"HC" 1546 7
"HC" 1546 41
"HC" 1546 4
"HC" 1546 9
"HC" 1546 100
"HC" 1546 6
"HC" 1546 1
"HC" 1546 22
"HC" 1546 66
"HC" 1546 3
"HC" 1546 9
"HC" 1546 78
"HC" 1546 2
"HC" 1546 21
"HC" 1546 3
"HC" 1546 33
"HC" 1546 3
"HC" 1546 30
"HC" 1546 4
"HC" 1546 35
"HC" 1546 8
"HC" 1546 471
"HC" 1546 5
"HC" 1546 34
"HC" 1546 23
"HC" 1546 4
"HC" 1546 67
"HC" 1546 2
"HC" 1546 42
"HC" 1546 38
"HC" 1546 12
"HC" 1546 4
"HC" 1546 19
"HC" 1546 8
"HC" 1546 66
"HC" 1546 6
"HC" 1546 39
"HC" 1546 6
"HC" 1546 51
"HC" 1546 8
"HC" 1546 10
"HC" 1546 3
"HC" 1546 64
"HC" 1546 71
"HC" 1546 5
"HC" 1546 3
"HC" 1546 7
"HC" 1546 38
"HC" 1546 2
"HC" 1546 5
"HC" 1546 10
"HC" 1546 3
"HC" 1546 21
"HC" 1546 41
"HC" 1546 6
"HC" 1546 21
"HC" 1546 3
"HC" 1546 43
"HC" 1546 58
"HC" 1546 1
"HC" 1546 33
"HC" 1546 5
"HC" 1546 151
"HC" 1546 28
"HC" 1546 3
"HC" 1546 9
"HC" 1546 77
"HC" 1546 45
"HC" 1546 8
"HC" 1546 12
"HC" 1546 3
"HC" 1546 20
"HC" 1546 11
"HC" 1546 6
"HC" 1546 4
"HC" 1546 4
"HC" 1546 3
"HC" 1546 3
"HC" 1546 4
"HC" 1546 5
"HC" 1546 6
"HC" 1546 4
"HC" 1546 4
"HC" 1546 4
"HC" 1546 1
"HC" 1546 5
"HC" 1546 4
"HC" 1546 4
"HC" 1546 2
"HC" 1546 3
"HC" 1546 1
"HC" 1546 1
"HC" 1546 6
"HC" 1546 3
"HC" 1546 6
"HC" 1546 7
"HC" 1546 7
"HC" 1546 3
"HC" 1546 2
"HC" 1546 2
"HC" 1546 6
"HC" 1546 4
"HC" 1546 4
"HC" 1546 1
"HC" 1546 6
"HC" 1546 7
"HC" 1546 3
"HC" 1546 2
"HC" 1546 12
"HC" 1546 6
"HC" 1546 2
"HC" 1546 1
"HC" 1546 4
"HC" 1546 3
"HC" 1546 8
"HC" 1546 9
"HC" 1546 3
"HC" 1546 7
"HC" 1546 2
"HC" 1546 6
"HC" 1546 5
"HC" 1546 4
"HC" 1546 2
"HC" 1546 7
"HC" 1546 1
"HC" 1546 4
"HC" 1546 6
"HC" 1546 5
"HC" 1546 2
"HC" 1546 3
"HC" 1546 3
"HC" 1546 3
"HC" 1546 2
"HC" 1546 3
"HC" 1546 4
"HC" 1546 2
"HC" 1546 2
"HC" 1546 3
"HC" 1546 4
"HC" 1546 7
"HC" 1546 6
"HC" 1546 13
"HC" 1546 3
"HC" 1546 11
"HC" 1546 3
"HC" 1546 31
"HC" 1546 7
"HC" 1546 53
"HC" 1546 6
"HC" 1546 3
"HC" 1546 2
"HC" 1546 6
"HC" 1546 7
"HC" 1546 6
"HC" 1546 5
"HC" 1546 6
"HC" 1546 8
"HC" 1546 4
"HC" 1546 3
"HC" 1546 2
"HC" 1546 1
"HC" 1546 4
"HC" 1546 10
"HC" 1546 5
"HC" 1546 1
"HC" 1546 11
"HC" 1546 2
"HC" 1546 5
"HC" 1546 4
"HC" 1546 6
"HC" 1546 7
"HC" 1546 3
"HC" 1546 8
"HC" 1546 5
"HC" 1546 8
"HC" 1546 6
"HC" 1546 1
"HC" 1546 4
"HC" 1546 4
"HC" 1546 7
"HC" 1546 5
"HC" 1546 1
"HC" 1546 6
"HC" 1546 3
"HC" 1546 2
"HC" 1546 4
"HC" 1546 3
"HC" 1546 2
"HC" 1546 6
"HC" 1546 2
"HC" 1546 4
"HC" 1546 6
"HC" 1546 21
"HC" 1546 33
"HC" 1546 11
"HC" 1546 20
"HC" 1546 29
"HC" 1546 34
"HC" 1546 32
"HC" 1546 18
"HC" 1546 2
"HC" 1546 6
"HC" 1546 6
"HC" 1546 8
"HC" 1546 197
"HC" 1546 10
"HC" 1546 9
"HC" 1546 4
"HC" 1546 41
"HC" 1546 4
"HC" 1546 6
"HC" 1546 3
"HC" 1546 4
"HC" 1546 7
"HC" 1546 9
"HC" 1546 5
"HC" 1546 11
"HC" 1546 5
"HC" 1546 3
"HC" 1546 2
"HC" 1546 6
"HC" 1546 30
"HC" 1546 28
"HC" 1546 54
"HC" 1546 12
"HC" 1546 7
"HC" 1546 73
"HC" 1546 51
"HC" 1546 58
"HC" 1546 6
"HC" 1546 4
"HC" 1546 6
"HC" 1546 14
"HC" 1546 9
"HC" 1546 5
"HC" 1546 3
"HC" 1546 8
"HC" 1546 7
"HC" 1546 4
"HC" 1546 8
"HC" 1546 11
"HC" 1546 3
"HC" 1546 9
"HC" 1546 2
"HC" 1546 7
"HC" 1546 4
"HC" 1546 5
"HC" 1546 1
"HC" 1546 6
"HC" 1546 7
"HC" 1546 9
"HC" 1546 5
"HC" 1546 9
"HC" 1546 4
"HC" 1546 3
"HC" 1546 9
"HC" 1546 5
"HC" 1546 11
"HC" 1546 7
"HC" 1546 10
"HC" 1546 4
"HC" 1546 3
"HC" 1546 6
"HC" 1546 8
"HC" 1546 3
"HC" 1546 5
"HC" 1546 7
"HC" 1546 4
"HC" 1546 6
"HC" 1546 8
"HC" 1546 7
"HC" 1546 5
"HC" 1546 6
"HC" 1546 6
"HC" 1546 10
"HC" 1546 8
"HC" 1546 1
"HC" 1546 5
"HC" 1546 3
"HC" 1546 10
"HC" 1546 10
"HC" 1546 5
"HC" 1546 3
"HC" 1546 8
"HC" 1546 7
"HC" 1546 3
"HC" 1546 10
"HC" 1546 7
"HC" 1546 7
"HC" 1546 7
"HC" 1546 5
"HC" 1546 11
"HC" 1546 3
"HC" 1546 7
"HC" 1546 7
"HC" 1546 2
"HC" 1546 4
"HC" 1546 9
"HC" 1546 4
"HC" 1546 4
"HC" 1546 1
"HC" 1546 5
"HC" 1546 6
"HC" 1546 6
"HC" 1546 50
"HC" 1546 5
"HC" 1546 4
"HC" 1546 4
"HC" 1546 1
"HC" 1546 3
"HC" 1546 8
"HC" 1546 8
"HC" 1546 2
"HC" 1546 12
"HC" 1546 6
"HC" 1546 3
"HC" 1546 3
"HC" 1546 4
"HC" 1546 1
"HC" 1546 7
"HC" 1546 5
"HC" 1546 8
"HC" 1546 8
"HC" 1546 5
"HC" 1546 7
"HC" 1546 9
"HC" 1546 8
"HC" 1546 10
"HC" 1546 2
"HC" 1546 5
"HC" 1546 4
"HC" 1546 5
"HC" 1546 3
"HC" 1546 14
"HC" 1546 11
"HC" 1546 7
"HC" 1546 2
"HC" 1546 6
"HC" 1546 1
"HC" 1546 1
"HC" 1546 2
"HC" 1546 6
"HC" 1546 6
"HC" 1546 2
"HC" 1546 10
"HC" 1546 8
"HC" 1546 3
"HC" 1546 4
"HC" 1546 3
"HC" 1546 7
"HC" 1546 6
"HC" 1546 7
"HC" 1546 7
"HC" 1546 4
"HC" 1546 17
"HC" 1546 6
"HC" 1546 3
"HC" 1546 1
"HC" 1546 7
"HC" 1546 6
"HC" 1546 7
"HC" 1546 8
"HC" 1546 9
"HC" 1546 7
"HC" 1546 6
"HC" 1546 9
"HC" 1546 20
"HC" 1546 7
"HC" 1546 7
"HC" 1546 6
"HC" 1546 8
"HC" 1546 2
"HC" 1546 5
"HC" 1546 6
"HC" 1546 4
"HC" 1546 6
"HC" 1546 8
"HC" 1546 5
"HC" 1546 3
"HC" 1546 8
"HC" 1546 78
"HC" 1546 4
"HC" 1546 1
"HC" 1546 4
"HC" 1546 3
"HC" 1546 7
"HC" 1546 2
"HC" 1546 3
"HC" 1546 8
"HC" 1546 10
"HC" 1546 14
"HC" 1546 8
"HC" 1546 4
"HC" 1546 5
"HC" 1546 3
"HC" 1546 4
"HC" 1546 6
"HC" 1546 4
"HC" 1546 10
"HC" 1546 62
"HC" 1546 48
"HC" 1546 64
"HC" 1546 103
"HC" 1546 44
"HC" 1546 52
"HC" 1546 40
"HC" 1546 48
"HC" 1546 53
"HC" 1546 50
"HC" 1546 85
"HC" 1546 36
"HC" 1546 113
"HC" 1546 47
"HC" 1546 47
"HC" 1546 36
"HC" 1546 59
"HC" 1546 46
"HC" 1546 90
"HC" 1546 96
"HC" 1546 45
"HC" 1546 95
"HC" 1546 85
"HC" 1546 70
"HC" 1546 45
"HC" 1546 62
"HC" 1546 12
"HC" 1546 50
"HC" 1546 85
"HC" 1546 85
"HC" 1546 48
"HC" 1546 89
"HC" 1546 68
"HC" 1546 1
"HC" 1546 42
"HC" 1546 116
"HC" 1546 60
"HC" 1546 48
"HC" 1546 73
"HC" 1546 39
"HC" 1546 44
"HC" 1546 73
"HC" 1546 31
"HC" 1546 89
"HC" 1546 89
"HC" 1546 79
"HC" 1546 61
"HC" 1546 51
"HC" 1546 95
"HC" 1546 30
"HC" 1546 44
"HC" 1546 66
"HC" 1546 37
"HC" 1546 134
"HC" 1546 93
"HC" 1546 120
"HC" 1546 90
"HC" 1546 96
"HC" 1546 509
"HC" 1546 105
"HC" 1546 103
"HC" 1546 215
"HC" 1546 62
"HC" 1546 36
"HC" 1546 129
"HC" 1546 55
"HC" 1546 84
"HC" 1546 71
"HC" 1546 25
"HC" 1546 9
"HC" 1546 99
"HC" 1546 101
"HC" 1546 70
"HC" 1546 50
"HC" 1546 79
"HC" 1546 74
"HC" 1546 51
"HC" 1546 90
"HC" 1546 32
"HC" 1546 57
"HC" 1546 78
"HC" 1546 14
"HC" 1546 501
"HC" 1546 76
"HC" 1546 48
"HC" 1546 48
"HC" 1546 19
"HC" 1546 50
"HC" 1546 49
"HC" 1546 46
"HC" 1546 29
"HC" 1546 26
"HC" 1546 40
"HC" 1546 89
"HC" 1546 34
"HC" 1546 102
"HC" 1546 60
"HC" 1546 45
"HC" 1546 21
"HC" 1546 35
"HC" 1546 30
"HC" 1546 18
"HC" 1546 66
"HC" 1546 36
"HC" 1546 43
"HC" 1546 99
"HC" 1546 69
"HC" 1546 50
"HC" 1546 54
"HC" 1546 49
"HC" 1546 85
"HC" 1546 53
"HC" 1546 73
"HC" 1546 29
"HC" 1546 371
"HC" 1546 63
"HC" 1546 84
"HC" 1546 60
"HC" 1546 71
"HC" 1546 55
"HC" 1546 56
"HC" 1546 80
"HC" 1546 62
"HC" 1546 56
"HC" 1546 249
"HC" 1546 69
"HC" 1546 93
"HC" 1546 206
"HC" 1546 40
"HC" 1546 31
"HC" 1546 25
"HC" 1546 122
"HC" 1546 136
"HC" 1546 39
"HC" 1546 128
"HC" 1546 84
"HC" 1546 72
"HC" 1546 33
"HC" 1546 80
"HC" 1546 56
"HC" 1546 118
"HC" 1546 62
"HC" 1546 90
"HC" 1546 55
"HC" 1546 50
"HC" 1546 75
"HC" 1546 68
"HC" 1546 78
"HC" 1546 82
"HC" 1546 84
"HC" 1546 58
"HC" 1546 55
"HC" 1546 73
"HC" 1546 153
"HC" 1546 111
"HC" 1546 74
"HC" 1546 44
"HC" 1546 39
"HC" 1546 90
"HC" 1546 112
"HC" 1546 78
"HC" 1546 148
"HC" 1546 73
"HC" 1546 80
"HC" 1546 55
"HC" 1546 94
"HC" 1546 64
"HC" 1546 76
"HC" 1546 37
"HC" 1546 36
"HC" 1546 41
"HC" 1546 29
"HC" 1546 60
"HC" 1546 108
"HC" 1546 41
"HC" 1546 50
"HC" 1546 172
"HC" 1546 54
"HC" 1546 70
"HC" 1546 119
"HC" 1546 84
"HC" 1546 47
"HC" 1546 48
"HC" 1546 81
"HC" 1546 56
"HC" 1546 81
"HC" 1546 46
"HC" 1546 46
"HC" 1546 39
"HC" 1546 37
"HC" 1546 35
"HC" 1546 33
"HC" 1546 95
"HC" 1546 25
"HC" 1546 43
"HC" 1546 63
"HC" 1546 27
"HC" 1546 63
"HC" 1546 63
"HC" 1546 84
"HC" 1546 61
"HC" 1546 14
"HC" 1546 1
"HC" 1546 38
"HC" 1546 65
"HC" 1546 20
"HC" 1546 23
"HC" 1546 184
"HC" 1546 42
"HC" 1546 38
"HC" 1546 19
"HC" 1546 72
"HC" 1546 45
"HC" 1546 34
"HC" 1546 34
"HC" 1546 53
"HC" 1546 62
"HC" 1546 73
"HC" 1546 61
"HC" 1546 50
"HC" 1546 63
"HC" 1546 68
"HC" 1546 30
"HC" 1546 14
"HC" 1546 21
"HC" 1546 69
"HC" 1546 62
"HC" 1546 85
"HC" 1546 74
"HC" 1546 116
"HC" 1546 64
"HC" 1546 50
"HC" 1546 16
"HC" 1546 85
"HC" 1546 59
"HC" 1546 110
